Topic,Sentiment,TweetId,TweetDate,TweetText
apple,1,1.26144E+17,Tue Oct 18 03:53:50 +0000 2011,@albertmal88 remember @apple is evil. #icloud entering the #dropbox market
apple,1,1.26141E+17,Tue Oct 18 03:43:43 +0000 2011,I know a few others having same issue RT @Joelplane: 9% now on my second full charge of the day. Pissed @Apple
apple,1,1.26141E+17,Tue Oct 18 03:42:31 +0000 2011,9% now on my second full charge of the day. Pissed @Apple
apple,1,1.26133E+17,Tue Oct 18 03:10:06 +0000 2011,RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!
apple,1,1.26132E+17,Tue Oct 18 03:04:36 +0000 2011,I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my time!”
apple,1,1.2613E+17,Tue Oct 18 02:56:50 +0000 2011,iTunes is @apple's worst product. Worse than the #Newton or the hockey puck mouse. It's utterly painful to use.
apple,1,1.26129E+17,Tue Oct 18 02:52:56 +0000 2011,"Deár iCloud I HATE U , AND I HOPE YOU DIE , YOU ARE THE WORST FUCKING INVENTION IN THE WORLD , FUCK YOUUUUUUUUUUUU #iCloud @apple @stevejobs"
apple,1,1.26127E+17,Tue Oct 18 02:48:25 +0000 2011,i update to ios 5 and lose everything on my phone and it wont let me sign into my itunes account... thanks @Apple
apple,1,1.26118E+17,Tue Oct 18 02:11:42 +0000 2011,Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!
apple,1,1.26107E+17,Tue Oct 18 01:26:57 +0000 2011,@apple u guys are gay
apple,1,1.261E+17,Tue Oct 18 00:58:23 +0000 2011,"Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE, Y RESTRICTIONS ON MY SMS?  Y NO TEXTS.... #iOS5 #iOS5atemydingo"
apple,1,1.26096E+17,Tue Oct 18 00:44:05 +0000 2011,none of my apps work after the new ios from @apple. what do i do?!?
apple,1,1.26094E+17,Tue Oct 18 00:36:13 +0000 2011,"Seemingly endless loop of calls to @apple, @ups, @verizonwireless to investigate my missing #iphone4s. #crankywithnophone"
apple,1,1.26089E+17,Tue Oct 18 00:16:43 +0000 2011,@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!
apple,1,1.26088E+17,Tue Oct 18 00:13:12 +0000 2011,@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.
apple,1,1.26086E+17,Tue Oct 18 00:03:14 +0000 2011,"@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never"
apple,1,1.26084E+17,Mon Oct 17 23:55:59 +0000 2011,"@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone"
apple,1,1.2608E+17,Mon Oct 17 23:38:31 +0000 2011,"Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed."
apple,1,1.26075E+17,Mon Oct 17 23:20:24 +0000 2011,Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6
apple,1,1.26074E+17,Mon Oct 17 23:14:04 +0000 2011,"@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg"
apple,1,1.26069E+17,Mon Oct 17 22:55:46 +0000 2011,What was @apple thinking making #Siri totally dependent on a network connection? Siri + @ATT = utter frustration.
apple,1,1.26063E+17,Mon Oct 17 22:33:07 +0000 2011,Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh
apple,1,1.26054E+17,Mon Oct 17 21:55:24 +0000 2011,@apple battery life suck on iOS 5
apple,1,1.2605E+17,Mon Oct 17 21:41:03 +0000 2011,An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today.
apple,1,1.26045E+17,Mon Oct 17 21:19:46 +0000 2011,@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?
apple,1,1.26044E+17,Mon Oct 17 21:18:27 +0000 2011,"Hey @apple why can't I share a reminder list from my iPhone?
Also why can't I login to the iCloud webpage to modify sharing from my phone?"
apple,1,1.26038E+17,Mon Oct 17 20:52:15 +0000 2011,Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade
apple,1,1.26035E+17,Mon Oct 17 20:39:02 +0000 2011,Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... http://t.co/uf9taK8f
apple,1,1.26032E+17,Mon Oct 17 20:28:57 +0000 2011,"GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me."
apple,1,1.26031E+17,Mon Oct 17 20:24:51 +0000 2011,Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread
apple,1,1.2603E+17,Mon Oct 17 20:20:04 +0000 2011,“@CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.” &lt;&lt; check Settings: 8 times more App usage in iOS 5
apple,1,1.26021E+17,Mon Oct 17 19:45:48 +0000 2011,As a huge podcast fan - I really feel like @Apple dropped the ball on this one. http://t.co/wvzPrbCI via @Carrypad
apple,1,1.26018E+17,Mon Oct 17 19:33:56 +0000 2011,I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN
apple,1,1.26017E+17,Mon Oct 17 19:27:49 +0000 2011,"“@carlton858: I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.” in NZ?"
apple,1,1.26015E+17,Mon Oct 17 19:21:31 +0000 2011,"I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks."
apple,1,1.26013E+17,Mon Oct 17 19:12:52 +0000 2011,Anyone else seeing missing signal bars on their #iPhone 3GS with an upgrade to #iOS5? cc/ @applecanada @apple @forstall
apple,1,1.26009E+17,Mon Oct 17 18:57:20 +0000 2011,RT @CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.
apple,1,1.26007E+17,Mon Oct 17 18:49:36 +0000 2011,"Updating to IOS5 with my regular iphone4 just made it slower and messed up.. @apple give me a free 4S and we can call it even, thanks"
apple,1,1.26006E+17,Mon Oct 17 18:46:13 +0000 2011,"@apple If you want to know what customers think dont send updates with the ""noreply"" return address. Who invented that anyway. #useless"
apple,1,1.26004E+17,Mon Oct 17 18:37:41 +0000 2011,"Every time I try the voice control on my iPod Touch to send an iMessage, it starts playing ""Who Knew"" by Pink.  Still not Flawless @Apple"
apple,1,1.26002E+17,Mon Oct 17 18:28:58 +0000 2011,should be studying/ doing work but no I'm hold with @apple HURRY THE FUCK UP! #nopatience
apple,1,1.26002E+17,Mon Oct 17 18:28:25 +0000 2011,Ok Hindi keyboard in #iOS5 is something to cheer about.  But @apple  what about  support for 20+ missing Indian languages!? #FAIL
apple,1,1.26E+17,Mon Oct 17 18:20:33 +0000 2011,"RT @ScottDugas: Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade  ..."
apple,1,1.25996E+17,Mon Oct 17 18:07:32 +0000 2011,@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx
apple,1,1.25995E+17,Mon Oct 17 18:03:06 +0000 2011,"""Waiting for items to copy"" in Itunes after everything DID copy goes on, and on, and on.  Come on @Apple, what the hell?"
apple,1,1.25995E+17,Mon Oct 17 18:01:55 +0000 2011,@Apple unhappy again with service/product quality. Won't buy @Apple again.
apple,1,1.25995E+17,Mon Oct 17 18:00:27 +0000 2011,Lies @apple. the battery on this new iPhone4S is definitely not any better.
apple,1,1.25989E+17,Mon Oct 17 17:38:25 +0000 2011,"“@philipgrey: dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?”"
apple,1,1.25988E+17,Mon Oct 17 17:34:09 +0000 2011,"Been on hold with @apple customer service for 25 minutes. Wow, lt's like they're #timewarnercable."
apple,1,1.25981E+17,Mon Oct 17 17:05:04 +0000 2011,"@Apple you're killing me. Excited about iOS5 no longer- tragic battery drain, genius bar wants to replace the battery. Really?"
apple,1,1.25978E+17,Mon Oct 17 16:56:18 +0000 2011,1st impressions  of #iOS5- Disappointed w upgrade restore. Lot of apps & folders missing @apple do  how much time went in2 orging it? #fail
apple,1,1.25976E+17,Mon Oct 17 16:47:00 +0000 2011,@PrJusto Don't question the @Apple they will remember your dissent!
apple,1,1.25975E+17,Mon Oct 17 16:42:07 +0000 2011,"@apple: Multiple times siri is ""having trouble connecting to the network.""  Siri needs servers (and some exercise!)"
apple,1,1.25974E+17,Mon Oct 17 16:40:00 +0000 2011,RT @JimMcNiel: if @apple does not resolve the #Siri network issues they will need to rename a great product to Sorri - Who else is havin ...
apple,1,1.25973E+17,Mon Oct 17 16:36:11 +0000 2011,"dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?"
apple,1,1.2597E+17,Mon Oct 17 16:22:26 +0000 2011,Ugh. WTF is up with all the bottlenecks @paypal @apple?
apple,1,1.25966E+17,Mon Oct 17 16:08:21 +0000 2011,+1  RT @Doug_Newton: @apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!
apple,1,1.25966E+17,Mon Oct 17 16:06:46 +0000 2011,@apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!
apple,1,1.25966E+17,Mon Oct 17 16:06:14 +0000 2011,if @apple does not resolve the #Siri network issues they will need to rename a great product to Sorri - Who else is having issues?
apple,1,1.25964E+17,Mon Oct 17 16:00:07 +0000 2011,any chance @apple will release good headphones that dont blast music outside the ears? #iphone #ipod its quite obnoxious
apple,1,1.25963E+17,Mon Oct 17 15:55:56 +0000 2011,"@Apple - #Siri is not working due to ""network problem""? Seriously? Can you fix this? #iPhone4s #Fail"
apple,1,1.25962E+17,Mon Oct 17 15:50:06 +0000 2011,"@electricsoup It has to connect to @Apple to process commands, which it is failing to do right now"
apple,1,1.2596E+17,Mon Oct 17 15:43:05 +0000 2011,"See @Apple, that what's happen when you release iPhone 4S with same crappy design as the old phone!"
apple,1,1.25959E+17,Mon Oct 17 15:38:51 +0000 2011,This. RT @bonkoif Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable
apple,1,1.25958E+17,Mon Oct 17 15:36:29 +0000 2011,Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable
apple,1,1.25957E+17,Mon Oct 17 15:29:05 +0000 2011,"Spoke to an @Apple rep on phone & could hear her tv blaring in the bg.  She said, ""I can't actually help u, just direct u back to the web"""
apple,1,1.25956E+17,Mon Oct 17 15:28:41 +0000 2011,What's wrong with Siri today @apple
apple,1,1.25955E+17,Mon Oct 17 15:21:43 +0000 2011,I'm suspecting @Apple timed the health-decline of my iPhone 4 perfectly with the iPhone 4s release... My battery is seriously ailing.
apple,1,1.25951E+17,Mon Oct 17 15:05:27 +0000 2011,"Ok this @Apple software update for the #iphone is taking waaaaay too long!
#annoyed"
apple,1,1.25946E+17,Mon Oct 17 14:46:38 +0000 2011,@Apple would do better to inform customers properly about migrating to #iCloud - many complaints lead to #image damage http://t.co/QL7zmPpO
apple,1,1.25937E+17,Mon Oct 17 14:12:29 +0000 2011,"@jane73 @Gazmaz hopefully it's a small bug @Apple must be fixing it. RIGHT  APPLE }:0( 
#itjustworks"
apple,1,1.2593E+17,Mon Oct 17 13:45:23 +0000 2011,"@samsung, @apple, you do realise you're just really pissing off the customer base AS WELL AS looking petty."
apple,1,1.2593E+17,Mon Oct 17 13:43:22 +0000 2011,@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful.
apple,1,1.25929E+17,Mon Oct 17 13:41:22 +0000 2011,@apple domain fail. Open 2 hrs late for walk in ppl. Store was empty and i only need a skin 4 my screen. You represent customer service FAIL
apple,1,1.25921E+17,Mon Oct 17 13:07:39 +0000 2011,@BrianMincey @apple the chipsets tear through battery life. Coworker has a htc thunderbolt that he gets about 3 hours of life.
apple,1,1.25877E+17,Mon Oct 17 10:11:21 +0000 2011,I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple
apple,1,1.25863E+17,Mon Oct 17 09:18:27 +0000 2011,Is it me or does my #iPhone run slower since the #iOS 5 update? @apple @Verizon
apple,1,1.25847E+17,Mon Oct 17 08:12:36 +0000 2011,Just searching with my voice on my 2 year old nexus one @apple.
apple,1,1.25846E+17,Mon Oct 17 08:08:09 +0000 2011,"@apple, your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!"
apple,1,1.25824E+17,Mon Oct 17 06:43:09 +0000 2011,I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple
apple,1,1.25822E+17,Mon Oct 17 06:35:04 +0000 2011,but seriously @apple finance me a damn phone you greedy bastards! OR Santa...get your jolly ass in gear and get us a 4S - white plz
apple,1,1.25819E+17,Mon Oct 17 06:23:28 +0000 2011,My schedule is 2 busy 2 spend UNquality time with @ATT @Apple 2 recover Iphone again-The mo' mobile I get the mo' immobile I is. Sync Not!
apple,1,1.25815E+17,Mon Oct 17 06:08:16 +0000 2011,"Pondering the iOS update... From the sounds of @MikeFerri's difficulties, I may just hold off :/ @Apple, FIX IT!"
apple,1,1.25808E+17,Mon Oct 17 05:38:18 +0000 2011,@twalve @apple you know the issues they have with DST and alarms :p
apple,1,1.25807E+17,Mon Oct 17 05:33:17 +0000 2011,Why book @Apple Genius Bar if after 2.5 hours you still can't be served. Disappointing Apple Store Sydney. #thanksfornothing
apple,1,1.25806E+17,Mon Oct 17 05:31:59 +0000 2011,Apparently @Apple genius training doesn't extend to clocks & service. They're half an hour late for my appointment and couldn't let me know?
apple,1,1.25732E+17,Mon Oct 17 00:36:14 +0000 2011,Wow. iCloud's mail is down. 1st the iOS 5 upgrade issues and now this. I really hope this isn't @apple without Steve Jobs.
apple,1,1.2573E+17,Mon Oct 17 00:27:57 +0000 2011,@apple  why don't you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks.
apple,1,1.25722E+17,Sun Oct 16 23:57:40 +0000 2011,what is going on with all my @Apple products?! First my #iPad freezes (still is frozen) and then my #iPhone won't turn on!!! #techieTroubles
apple,1,1.25717E+17,Sun Oct 16 23:39:09 +0000 2011,"#iPad in perpetual restore loop after trying to upgrade to #iOS5 :(
@apple sux without steve"
apple,1,1.25717E+17,Sun Oct 16 23:38:01 +0000 2011,2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.
apple,1,1.25712E+17,Sun Oct 16 23:17:55 +0000 2011,@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.
apple,1,1.2571E+17,Sun Oct 16 23:09:55 +0000 2011,Terrible customer service at Los Gatos @Apple! Why do I have to pay $199 for a bad home button on my iPhone?!?
apple,1,1.25708E+17,Sun Oct 16 23:03:00 +0000 2011,@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made
apple,1,1.25691E+17,Sun Oct 16 21:54:21 +0000 2011,"@Apple, #iOS5 on iPhone2 causes Camera apperature dilation problems & freeze."
apple,1,1.2569E+17,Sun Oct 16 21:48:52 +0000 2011,"@Apple, #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix."
apple,1,1.25681E+17,Sun Oct 16 21:15:49 +0000 2011,"Sorry @apple, but #iMessage will never be what #BBM is. Disappointed."
apple,1,1.25665E+17,Sun Oct 16 20:11:07 +0000 2011,"@semilshah yeah except that when you ask for a receipt, it takes them 30 minutes to figure out where it printed out. Fix that, @Apple!"
apple,1,1.25663E+17,Sun Oct 16 20:04:42 +0000 2011,Bummer!  My @Yahoo! iPad fantasy football app keeps crashing; not sure if it's the app or the new @apple iOS 5. Only two apps running.
apple,1,1.25661E+17,Sun Oct 16 19:55:25 +0000 2011,@Apple can suck my dick gotta restore my ipad #annoyed
apple,1,1.25657E+17,Sun Oct 16 19:40:23 +0000 2011,"@nansen Man, that sux! @apple io5 upgrade a total #fail for you!"
apple,1,1.25657E+17,Sun Oct 16 19:37:12 +0000 2011,"Dear @Apple Contacts, you are terrible. I just cleaned duplicates for 3 hours and they magically reappeared. Fix it."
apple,1,1.25652E+17,Sun Oct 16 19:18:10 +0000 2011,Pissed with whoever designs keyboards with @apple for not having a home and end key.  working on the CLI i use those keys often
apple,1,1.25649E+17,Sun Oct 16 19:08:18 +0000 2011,@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!
apple,1,1.25643E+17,Sun Oct 16 18:43:33 +0000 2011,Siri is having a hard time remembering who my sister is. contact card needs space for family info. #iPhone4S @apple
apple,1,1.25643E+17,Sun Oct 16 18:42:18 +0000 2011,"#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps, data and syncing"
apple,1,1.25641E+17,Sun Oct 16 18:35:35 +0000 2011,RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore.
apple,1,1.25633E+17,Sun Oct 16 18:03:51 +0000 2011,not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help
apple,1,1.25626E+17,Sun Oct 16 17:36:26 +0000 2011,@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.
apple,1,1.25621E+17,Sun Oct 16 17:16:29 +0000 2011,@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever
apple,1,1.25607E+17,Sun Oct 16 16:22:14 +0000 2011,"@robert_terpstra no worries bud, ps: they're saying that the 4s is having a lot of network issues right now. (I'm @apple for mac problems)"
apple,1,1.25603E+17,Sun Oct 16 16:06:07 +0000 2011,"I hate you @apple for not sending Toledo,oh @bestbuy any @iPhone for @verizon even after I pre ordered!!!"
apple,1,1.25599E+17,Sun Oct 16 15:50:10 +0000 2011,Why is the new @apple iPhone OS duplicating all my iCal events? There's 2 of everything. How do I fix it? (tried turning iCloud off)
apple,1,1.25598E+17,Sun Oct 16 15:46:18 +0000 2011,"Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\mbl^.%)"
apple,1,1.25588E+17,Sun Oct 16 15:05:35 +0000 2011,Hey @Apple...I know Steve Jobs died & all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light
apple,1,1.25586E+17,Sun Oct 16 14:58:13 +0000 2011,@apple not happy with Apple today. I did the suggested software update and now nothing works!!!
apple,1,1.25583E+17,Sun Oct 16 14:46:27 +0000 2011,Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!
apple,1,1.25557E+17,Sun Oct 16 13:00:19 +0000 2011,I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail
apple,1,1.25545E+17,Sun Oct 16 12:12:58 +0000 2011,I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.
apple,1,1.25534E+17,Sun Oct 16 11:29:08 +0000 2011,Life was much easier when @apple and @BlackBerry were just fruits!
apple,1,1.25522E+17,Sun Oct 16 10:41:15 +0000 2011,@apple No location reminders on ipad2! That was the point of updating to iOS 5
apple,1,1.2551E+17,Sun Oct 16 09:56:09 +0000 2011,"Comparing @Office #live with @google #apps and @apple #iCloud , I do not see #iCloud leading the crowd. Do you agree ?"
apple,1,1.25477E+17,Sun Oct 16 07:42:38 +0000 2011,"RT @MikeFerri: If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats"
apple,1,1.25471E+17,Sun Oct 16 07:21:21 +0000 2011,"If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats"
apple,1,1.25464E+17,Sun Oct 16 06:52:58 +0000 2011,@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..
apple,1,1.25442E+17,Sun Oct 16 05:25:10 +0000 2011,"This is the first time I've been unhappy with any @apple product... Disappointed, and the Internet seems as confused as I am right now."
apple,1,1.25441E+17,Sun Oct 16 05:22:33 +0000 2011,"After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5, plus more. Not as stable, though."
apple,1,1.25409E+17,Sun Oct 16 03:13:21 +0000 2011,Had issues with #Siri reaching network today. Too many uses or my signal? @apple
apple,1,1.25409E+17,Sun Oct 16 03:12:27 +0000 2011,The new iOS5 completely failed at upgrading the phone. Now I'm stuck in this restore loop. Thanks @apple for wasting my day. Can i undo?
apple,1,1.25409E+17,Sun Oct 16 03:12:18 +0000 2011,Is it me or does #iPhone4s run a little warm sometimes? @apple
apple,1,1.25407E+17,Sun Oct 16 03:07:20 +0000 2011,"@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it."
apple,1,1.25405E+17,Sun Oct 16 02:58:38 +0000 2011,"Dear @Apple, I don't want the newsstand icon on my screen. #notcool"
apple,1,1.25405E+17,Sun Oct 16 02:57:37 +0000 2011,@Blackberry does take better quality photos than @Apple iPhone though. I give them that! #photograhersEye
apple,1,1.25404E+17,Sun Oct 16 02:54:53 +0000 2011,Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!
apple,1,1.254E+17,Sun Oct 16 02:36:52 +0000 2011,@apple I'm still waiting for you to deliver my phone to @sprint
apple,1,1.25395E+17,Sun Oct 16 02:16:32 +0000 2011,"Asked #Siri ""Where's Baby Lisa?"" and was told ""sorry, I'm having trouble connecting to the network right now."" @apple server fail. #ios5"
apple,1,1.25372E+17,Sun Oct 16 00:45:36 +0000 2011,Only thing #iOS.5 has done is deleted my tiger woods game and made impossible to retrieve. Thanks @Apple!
apple,1,1.25366E+17,Sun Oct 16 00:22:03 +0000 2011,"yo, @apple, this update is a disaster"
apple,1,1.25366E+17,Sun Oct 16 00:20:58 +0000 2011,Dear @Apple: You must let me turn off iCloud to save bandwidth and NOT delete EVERY document on my iPad. That's BULLSHIT!
apple,1,1.25356E+17,Sat Oct 15 23:42:23 +0000 2011,"RT @JoelBurns: Dear @Apple, it's me again. Thank for beautiful new iOS features. But I miss some of the old ones. Lk making calls & texts
&gt;("
apple,1,1.25342E+17,Sat Oct 15 22:46:53 +0000 2011,"RT @leiboaz: Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store."
apple,1,1.25342E+17,Sat Oct 15 22:46:29 +0000 2011,"Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store."
apple,1,1.25338E+17,Sat Oct 15 22:32:12 +0000 2011,"Hey guys at @Apple, WTF is happening to #iPhone4, with #iOS5 suddenly fade to black and begin to vibrate continuously, I had to reboot it"
apple,1,1.25336E+17,Sat Oct 15 22:24:45 +0000 2011,@hbogo @apple - why don't you play nice and let me use HDMI from iPad?  Pretty lame.
apple,1,1.25335E+17,Sat Oct 15 22:19:14 +0000 2011,"Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade @apple @marcoarment"
apple,1,1.25334E+17,Sat Oct 15 22:15:16 +0000 2011,"…and only the first 23 images in my Photo Roll made it over? Seriously, @apple, how did you fuck this up so much?"
apple,1,1.2533E+17,Sat Oct 15 21:59:44 +0000 2011,@apple why does #iPhone4 plus #iOS5 equal half the battery life?
apple,1,1.25328E+17,Sat Oct 15 21:51:13 +0000 2011,Now @apple won't let me use credit on @iTunes unless I have a credit card. Should have told me when I redeemed the cards. Sound fair to you?
apple,1,1.25313E+17,Sat Oct 15 20:52:22 +0000 2011,"@amandbrar @apple Siri has worked for me less than 10% of the time. If service doesn't improve by Monday, I'm returning my iPhone 4S."
apple,1,1.25312E+17,Sat Oct 15 20:48:01 +0000 2011,"@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing, accessing mail... is this a good premise for #iCloud? @Apple, ..."
apple,1,1.2531E+17,Sat Oct 15 20:40:01 +0000 2011,need @apple help!! installing new ios on #iphone4 and am stuck on the Find My iPhone screen :( i keep clicking next but it doesn't work
apple,1,1.25309E+17,Sat Oct 15 20:37:55 +0000 2011,"Bummer that @Apple #iCloud syncs on Windows only w/ Outlook (not Thunderbird) & IE (not Firefox, Chrome). #sadmac"
apple,1,1.25307E+17,Sat Oct 15 20:29:46 +0000 2011,"Disappointing visual merchandising, @apple. Simple, but lacks elegance. And sequence doesn't even tell us about #Siri. http://t.co/XV2q3gfi"
apple,1,1.25305E+17,Sat Oct 15 20:21:49 +0000 2011,has been on terminal hold with @apple support!  She must not be the only person having trouble with the new iphone and synching!
apple,1,1.25303E+17,Sat Oct 15 20:13:09 +0000 2011,@apple thanks apple for ios 5 and losing all my contacts!
apple,1,1.25302E+17,Sat Oct 15 20:08:38 +0000 2011,@apple give me my apps back!!!
apple,1,1.25301E+17,Sat Oct 15 20:05:54 +0000 2011,"RT @tomcolontonio: Didn't it occur to @apple #apple that ppl share iTunes accounts amongst family's ?????
Wtf!!!!"
apple,1,1.25301E+17,Sat Oct 15 20:05:24 +0000 2011,@tomcolontonio @apple #EPICFAIL
apple,1,1.25277E+17,Sat Oct 15 18:30:01 +0000 2011,90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas.
apple,1,1.25276E+17,Sat Oct 15 18:25:01 +0000 2011,"So ""cutting the cord"" makes podcasts even harder to manage?!? No subscriptions! WTH, @Apple? http://t.co/LD2i871x #iOS5 (via @carrypad)"
apple,1,1.25269E+17,Sat Oct 15 17:58:08 +0000 2011,In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(
apple,1,1.25269E+17,Sat Oct 15 17:57:50 +0000 2011,Well @apple seems 2b screwing #iphone 4s resellars. They still dont have 4s. Yet were promised. Similar 2 Ma Bell's monopolistic prctices?
apple,1,1.25267E+17,Sat Oct 15 17:49:57 +0000 2011,"Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase..."
apple,1,1.25266E+17,Sat Oct 15 17:44:09 +0000 2011,@apple cu
apple,1,1.25261E+17,Sat Oct 15 17:26:32 +0000 2011,*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5
apple,1,1.25246E+17,Sat Oct 15 16:24:55 +0000 2011,"@apple, #siri can't connect to the network -- it's LESS useful that VoiceControl now... :("
apple,1,1.25245E+17,Sat Oct 15 16:22:14 +0000 2011,@apple took my Siri and made it exclusive to iPhone 4S  #SoRude
apple,1,1.25237E+17,Sat Oct 15 15:48:52 +0000 2011,total time on the phone with @apple: 1 hour 27 minutes. let's see how this goes.
apple,1,1.25236E+17,Sat Oct 15 15:46:43 +0000 2011,"Waited in line for nothing, fucking genius @Apple called an app for ""John"" not ""jean"" stop fucking up my name im not a French boy. #PCam ..."
apple,1,1.25231E+17,Sat Oct 15 15:25:10 +0000 2011,It's been 24hrs since I reported @ups theft of my iPhone and @apple has done nothing. No return call as promised. Nothing.
apple,1,1.2523E+17,Sat Oct 15 15:22:38 +0000 2011,"This does not bode well. After charging all night, my @Apple iPhone 4S has 25% battery after only 3hr off charger with no calls & light use"
apple,1,1.25228E+17,Sat Oct 15 15:13:37 +0000 2011,Houston we have a problem!! My iPad has been restoring for 12+ hours after installing @apple IOS5. This can't be right....
apple,1,1.25225E+17,Sat Oct 15 15:00:43 +0000 2011,#Siri went down for a little while last night. Come on @apple! Get your shit together on this launch!
apple,1,1.25204E+17,Sat Oct 15 13:39:49 +0000 2011,Installed io5 - fine on ipad but wiped wife's iPhone and restore from backup failed! #Bigtrouble #help @apple
apple,1,1.25129E+17,Sat Oct 15 08:42:11 +0000 2011,DAMN YOU !!! @apple
apple,3,1.26417E+17,Tue Oct 18 22:00:51 +0000 2011,@Late_Show I would have watched but the folks at @apple have a jihad against adobe flash. Plse consider a YouTube link in future on UR site
